"taxon","bm_stringy","bm_iron","bm_multi","variety","has_subsp","TAS","taxon.sans.subsp","section","subgenus","subgenus.infered","section.full","subgenus.full","animal","water_logging_tolerance_.1_month..6_months.1.6_months","water_logging_tolerance_.1_month.1.6_months","water_logging_tolerance_not_applicable","lp_deciduous","pgf_tree","pgf_shrub","pgf_treelet","pgf_multi","fc_seeding","ls_500plus","fr_resprouts","rs_epicormic","rs_lignotuber","rs_none","rs_multi","inund_tol","wl_tol","bm_box","bm_gum","bm_ribbon","bm_stocking","genome_size","plant_height","leaf_area","leaf_dry_mass","leaf_delta13C","leaf_N_per_dry_mass","leaf_C_per_dry_mass","leaf_length","leaf_width","SLA","seed_mass","vein_density","vein_angle_secondary","wood_density","SLA.log","plant_height.log","leaf_width.log","leaf_length.log","leaf_area.log","leaf_dry_mass.log","seed_mass.log","num_occ","eoo_km2","aoo_km2","eoo_centroid_lon","eoo_centroid_lat","bio1_min","bio1_max","bio1_02","bio1_98","bio1_05","bio1_95","bio1_10","bio1_90","bio5_min","bio5_max","bio5_02","bio5_98","bio5_05","bio5_95","bio5_10","bio5_90","bio6_min","bio6_max","bio6_02","bio6_98","bio6_05","bio6_95","bio6_10","bio6_90","bio10_min","bio10_max","bio10_02","bio10_98","bio10_05","bio10_95","bio10_10","bio10_90","bio12_min","bio12_max","bio12_02","bio12_98","bio12_05","bio12_95","bio12_10","bio12_90","bio14_min","bio14_max","bio14_02","bio14_98","bio14_05","bio14_95","bio14_10","bio14_90","bio17_min","bio17_max","bio17_02","bio17_98","bio17_05","bio17_95","bio17_10","bio17_90","BDW_min","BDW_max","BDW_02","BDW_98","BDW_05","BDW_95","BDW_10","BDW_90","CLY_min","CLY_max","CLY_02","CLY_98","CLY_05","CLY_95","CLY_10","CLY_90","DER_min","DER_max","DER_02","DER_98","DER_05","DER_95","DER_10","DER_90","pHc_min","pHc_max","pHc_02","pHc_98","pHc_05","pHc_95","pHc_10","pHc_90","PTO_min","PTO_max","PTO_02","PTO_98","PTO_05","PTO_95","PTO_10","PTO_90","SLT_min","SLT_max","SLT_02","SLT_98","SLT_05","SLT_95","SLT_10","SLT_90","SND_min","SND_max","SND_02","SND_98","SND_05","SND_95","SND_10","SND_90","aridity_min","aridity_max","aridity_02","aridity_98","aridity_05","aridity_95","aridity_10","aridity_90","bio1_b90","bio10_b90","bio12_b90","bio14_b90","aridity_b90","PTO_b90","aridity_05.log","aridity_95.log","bio12_b90.log","bio12_05.log","bio14_05.log","bio14_b90.log","aridity_b90.log","aridity_b90.sqrt","DER_95.log","PTO_05.log","PTO_b90.log","aridity_02.log","aridity_98.log","se.leaf_area","se.leaf_delta13C","se.leaf_N_per_dry_mass","se.specific_leaf_area","se.wood_density","se.seed_mass","se.seed_length","se.seed_width","se.leaf_N_per_area","se.leaf_length","se.leaf_width","se.plant_height","se.leaf_dry_mass","se.leaf_C_per_dry_mass","se.germination","se.genome_size","se.vein_angle_secondary","se.vein_density"
"Eucalyptus_celastroides_celastroides",0,0,0,0,0,0,"Eucalyptus_celastroides","Bisectae","Symphyomyrtus",0,"Bisectae","Symphyomyrtus","Eucalyptus_celastroides_celastroides",NA,NA,NA,0,1,0,0,0,1,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.265266243,8,NA,NA,-26.62,10.2575,510.8345,82.5,11,2.677434705,1.134,NA,NA,NA,0.984859136,2.079441542,2.397895273,4.412798293,NA,NA,0.125751205,288,169701.2699,812,120.9412975,-30.93134306,17,20,17,20,17,20,17,19,30,36,31,35,31,35,31,34,5,8,5,7,5,7,5,7,22,28,23,27,23,27,23,27,258,376,268.74,359.78,274,351.65,278.4,339,9,22,9,20,10,20,11,20,32,81,41,76,41.35,70,45.7,67.3,1.350374103,1.576568445,1.441306187,1.54356537,1.452141254,1.53766185,1.475978021,1.531033303,9.979315996,33.25274181,11.92335347,28.76291065,12.69947556,25.84057236,14.12810144,23.69196695,0.441005915,38.28463364,3.434367537,33.57097702,4.829491544,28.9408349,6.443853378,24.27672539,4.974721352,6.974560181,5.24036232,6.473524454,5.328232503,6.375713321,5.397981286,6.285225431,0.007858796,0.020956241,0.008867611,0.02062032,0.009201927,0.019092919,0.009848985,0.017847967,2.460878412,9.52718846,3.542461119,8.731722562,4.096815707,8.293447757,4.482697729,7.707389673,49.73389181,88.55673472,60.89057452,83.14453957,64.7702577,81.04567922,67.50246557,79.56767095,0.0814,0.174899995,0.091600001,0.151678001,0.097680002,0.148300007,0.101969998,0.142609996,3,4,77.65,10,0.050620005,0.009890992,-2.326058432,-1.908517983,4.36500763,5.613128106,2.397895273,2.397895273,0.049380471,0.2249889,3.36525357,-4.68834233,-4.616130855,-2.390323996,-1.88599542,NA,1.27,0.1495,0.041841485,NA,NA,0.65,NA,NA,29.5,6,NA,NA,6.32649999999998,NA,NA,NA,NA
"Eucalyptus_cephalocarpa",1,0,0,0,0,0,"Eucalyptus_cephalocarpa","Maidenaria","Symphyomyrtus",0,"Maidenaria","Symphyomyrtus","Eucalyptus_cephalocarpa",0,0,0,NA,1,0,0,0,NA,0,1,1,1,0,1,1,1,0,0,0,0,1.197411003,20.66666667,NA,NA,-28.88,14.8,NA,171.6666667,19.33333333,7.700504751,2.3291,NA,NA,NA,2.041285879,3.028522096,2.961830722,5.145554612,NA,NA,0.845481927,165,70822.46127,492,146.0620291,-37.77050876,11,15,11,15,12,15,12,15,21,26,21,26,21.2,26,22,26,2,10,3,9,3,8.8,4,8,17,20,17,20,17,19,18,19,587,1216,623,1123.44,644,1090,664.2,1070,29,67,34,64,37,60,41,55,92,227,106.12,212.72,119.2,204,129.4,199,1.011391242,1.44879961,1.15120553,1.411787877,1.193788735,1.400438158,1.214310614,1.392823398,7.185062726,41.38818677,10.50846423,39.86211268,11.51946201,38.46114171,13.37063061,36.52005806,0.616554856,82.16430664,1.093621869,47.91862961,1.342028975,44.39434509,1.660479045,40.77122116,4.159151634,5.600606998,4.169854266,5.49020827,4.215985235,5.309553798,4.356732925,5.120061906,0.014802606,0.054432111,0.017005154,0.045773104,0.020241246,0.040478524,0.021384332,0.035928061,7.025970062,22.51828384,7.996915817,21.24566907,8.566551844,20.36579291,9.099918429,18.40836322,39.86682638,79.60522715,42.0782314,77.51261739,44.6746521,75.64715093,46.39762904,72.25282847,0.407000005,1.220399976,0.440400004,0.982016017,0.446280009,0.884940004,0.452879995,0.840460014,3,2,446,23,0.438659996,0.020237278,-0.806808702,-0.122235428,6.102558595,6.467698726,3.63758616,3.17805383,0.363712122,0.662314122,3.793112099,-3.900032878,-3.900228917,-0.820071865,-0.01814766,NA,NA,NA,NA,NA,1.5771,0.75,NA,NA,47.8132942926035,6.35959467611297,0.666666666666667,NA,NA,NA,NA,NA,NA
"Eucalyptus_ceracea",0,0,0,0,0,0,"Eucalyptus_ceracea","Other","Eudesmia",0,"Complanatae","Eudesmia","Eucalyptus_ceracea",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,6,NA,NA,NA,NA,NA,80,42.5,NA,NA,NA,NA,NA,NA,1.791759469,3.749504076,4.382026635,NA,NA,NA,7,9132.455316,28,127.3247515,-15.15721732,26,28,26,27.88,26,27.7,26,27.4,35,37,35.12,37,35.3,37,35.6,37,15,18,15.12,18,15.3,18,15.6,18,29,31,29,31,29,31,29,31,922,1124,923.56,1123.64,925.9,1123.1,929.8,1122.2,0,1,0,0.88,0,0.7,0,0.4,4,7,4.24,7,4.6,7,5.2,7,1.413059771,1.552590688,1.413190072,1.548248494,1.413385522,1.541735204,1.413711274,1.53087972,9.371689399,18.8900032,9.409698985,18.46227846,9.466713365,17.82069135,9.561737331,16.75137949,1.529097795,23.31693459,1.573023038,22.72827843,1.638910902,21.84529419,1.748724008,20.37365379,5.218667507,5.734094222,5.22461338,5.732853902,5.23353219,5.730993422,5.248396873,5.727892621,0.014097098,0.033355004,0.014197511,0.031916081,0.014348132,0.029757697,0.014599166,0.026160389,2.024128457,5.148544073,2.102437254,5.011451902,2.219900449,4.805813646,2.415672441,4.46308322,72.6268158,86.75591024,73.30960556,86.64530935,74.33379021,86.47940801,76.04076462,86.20290578,0.308600008,0.433899999,0.312800008,0.433756,0.319100007,0.433540002,0.329600006,0.433180004,1.7,2,197.2,0.7,0.114439994,0.015409565,-1.142250722,-0.835771211,5.289276622,6.830766237,0,0.530628251,0.108352031,0.338289808,3.083985529,-4.244135518,-4.172766883,-1.162191245,-0.835273115,NA,NA,NA,NA,NA,NA,0.5,NA,NA,20,12.5,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_cerasiformis",0,0,0,0,0,0,"Eucalyptus_cerasiformis","Glandulosae","Symphyomyrtus",0,"Glandulosae","Symphyomyrtus","Eucalyptus_cerasiformis",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.201298701,3,NA,NA,-25.53,9.9,NA,81,10,2.851485977,0.288,NA,NA,NA,1.047840254,1.098612289,2.302585093,4.394449155,NA,NA,-1.244794799,11,2717.587998,44,120.3989814,-32.29790842,16,18,16.2,17.8,16.5,17.5,17,17,31,32,31,31.8,31,31.5,31,31,5,6,5,6,5,6,5,6,23,24,23,23.8,23,23.5,23,23,321,383,323.4,381.4,327,379,333,375,16,23,16.2,22.8,16.5,22.5,17,22,59,75,59.6,74.4,60.5,73.5,62,72,1.437022964,1.524311225,1.440411464,1.523676793,1.445494215,1.522725145,1.453965465,1.521139065,12.50335836,22.62766679,12.68149274,22.53862534,12.94869431,22.40506315,13.39403025,22.18245951,9.086219788,31.77084351,9.143258667,31.63010368,9.228816986,31.41899395,9.371414185,31.06714439,5.415108204,6.346407731,5.455693563,6.332463519,5.516571601,6.3115472,5.618034999,6.276686668,0.008066235,0.016451338,0.008292956,0.016283524,0.008633037,0.016031803,0.009199839,0.015612267,5.559515715,9.682914416,5.605439409,9.370866887,5.67432495,8.902795593,5.789134185,8.12267677,68.29786046,79.49970373,68.48655548,79.45193405,68.76959801,79.38027954,69.24133555,79.26085536,0.1294,0.188199997,0.131600001,0.187559998,0.134900004,0.1866,0.140400007,0.185000002,1,0.5,52,6,0.051699996,0.007398766,-2.003221489,-1.678787992,3.970291914,5.789960171,2.862200881,1.945910149,0.050407899,0.227376331,3.447412613,-4.752158908,-4.906442086,-2.027988252,-1.673656495,NA,NA,NA,NA,NA,NA,0.5,NA,NA,31,5,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_ceratocorys",0,0,0,0,0,0,"Eucalyptus_ceratocorys","Dumaria","Symphyomyrtus",0,"Dumaria","Symphyomyrtus","Eucalyptus_ceratocorys",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.177272727,10,NA,NA,-26.9,7.3,NA,107.5,28.5,1.889755047,2.2168,NA,NA,0.969,0.636447216,2.302585093,3.349904087,4.677490848,NA,NA,0.796064715,117,614489.9927,344,126.7937178,-32.17265797,16,20,16.32,20,17,20,17,20,26,35,26.32,35,28,35,29,35,5,9,5,8,5,8,5,7,20,28,21.32,27,22,27,22,27,237,544,241,381.76,251.8,348.4,260,344.4,8,21,9,18.04,9.8,15.2,10,14,37,83,38,61.4,38,54,40,48.4,1.323359728,1.569305718,1.343152807,1.548839363,1.35294437,1.542767584,1.373300366,1.537954422,8.039024194,27.16377958,8.804492515,23.18451813,9.52246178,19.78254801,10.56152528,18.42484983,1.34633553,61.36902237,2.254965911,47.56182755,7.210132313,41.61429977,8.603152275,35.91079559,5.075262944,7.842576742,5.147571386,7.692656088,5.216201703,7.492878389,5.276226759,7.24213179,0.007761385,0.029681512,0.00857877,0.02777254,0.009009391,0.025839063,0.009381499,0.021929782,1,7.340962092,1.452913508,7.043802853,2.654895894,6.57764926,3.210763709,5.852286243,58.73258018,97.53255844,62.67875651,86.4676238,65.5368262,83.49664815,68.38210704,82.88304113,0.093000002,0.296999991,0.09345,0.190259999,0.094374998,0.169075001,0.0966,0.149299994,3,5,96.6,5.4,0.074700003,0.016829672,-2.360479097,-1.777412869,4.580877493,5.528635122,2.379546134,1.85629799,0.072041556,0.273313014,3.728443853,-4.709487783,-4.084611753,-2.370328745,-1.659363726,NA,NA,NA,NA,NA,NA,1.75,NA,NA,47.5,16.5,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_cernua",0,0,0,0,0,0,"Eucalyptus_cernua","Glandulosae","Symphyomyrtus",0,"Glandulosae","Symphyomyrtus","Eucalyptus_cernua",NA,NA,NA,NA,1,0,0,0,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,1.347554631,5,NA,NA,-26.79,9.2,NA,70.5,21,3.053739742,0.392,NA,NA,NA,1.116366984,1.609437912,3.044522438,4.25561271,NA,NA,-0.936493439,65,2740.134077,152,120.0946847,-33.57171475,15,17,15,16.72,15,16,15,16,25,29,26,28.72,27,28,27,28,6,9,6,8.72,6,8,6,8,20,21,20,21,20,20,20,20,332,483,340.4,462.08,365,449.6,370.2,439,15,22,15.84,22,18,21,18,20,60,83,62.24,81.72,68,80.8,68.8,79.6,1.398251116,1.549382448,1.404447998,1.528850818,1.424244428,1.523871831,1.452604187,1.519576728,8.457781712,25.31754049,9.990842266,25.21958574,11.99665022,24.58450292,12.82432787,22.75320435,1.217355728,39.31180954,1.386068468,20.00330383,2.552862406,16.34133148,2.972484112,15.63703194,5.363627116,7.086663326,5.411273861,7.064824263,5.490364202,6.880227089,5.514866018,6.787469467,0.00849826,0.029284252,0.009172011,0.026987434,0.009192733,0.026361142,0.010686133,0.024676928,1.976638277,6.55629015,2.584945258,6.446644805,2.731716792,6.030978807,2.896010184,5.487445927,62.62785149,86.07761383,65.12404188,85.09585892,66.20059064,84.28312937,68.99550374,82.48273951,0.168599993,0.266099989,0.175711997,0.253444014,0.194000006,0.238100007,0.19666,0.235300002,1,0,84.6,3,0.044100001,0.017168409,-1.63989709,-1.435064495,4.449685283,5.899897354,2.944438979,1.386294361,0.043155272,0.210000003,2.793697572,-4.689342005,-4.064684286,-1.738909005,-1.372612332,NA,NA,NA,NA,NA,NA,0.75,NA,NA,22.5,9,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_chartaboma",0,0,0,0,0,0,"Eucalyptus_chartaboma","Other","Eudesmia",0,"Complanatae","Eudesmia","Eucalyptus_chartaboma",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.546268657,18,NA,NA,NA,NA,NA,135,22.5,NA,17.7844,NA,NA,NA,NA,2.890371758,3.113515309,4.905274778,NA,NA,2.878321669,102,115778.6988,304,144.060897,-18.22019211,21,27,22,27,22,27,22,27,29,36,30,36,30,36,31,36,9,17,10,16.98,10,16,10.2,16,24,30,25,30,25,30,25,30,620,1120,711.06,1112.92,718.05,1059.3,740.4,1013.5,2,13,2,10.98,2,10,2,9.9,8,48,8,46.98,8.05,46,10.1,39.8,1.363515814,1.544459025,1.385951891,1.537722351,1.43192417,1.534936118,1.44225682,1.527710438,10.58425236,34.85808372,12.36480172,33.74377894,13.75198706,32.82581906,14.87510837,27.22776235,0.495430142,43.43889236,0.500641993,39.88924805,0.993006089,32.62118835,1.578927243,19.75620842,4.796336333,5.407293717,4.895140119,5.353407907,4.912210655,5.34337552,4.949094876,5.317728329,0.011365248,0.096384179,0.012911462,0.057277029,0.013537442,0.044089173,0.013715895,0.026660947,5.911097924,19.30440807,6.159264603,16.80426725,7.550428696,15.13233583,7.886427005,13.71032017,40.37062772,86.77172597,44.31222399,84.4645575,49.03057734,80.33219414,56.21247444,76.04206645,0.243200004,0.573300004,0.258485993,0.523374008,0.264210002,0.502999979,0.269029993,0.483759999,5,5,341.25,8,0.238789977,0.030551731,-1.331011029,-0.68716515,5.835541464,6.576539205,1.098612289,2.197224577,0.214135078,0.488661414,3.484962027,-4.302295951,-3.488333949,-1.352913772,-0.64745895,NA,NA,NA,NA,NA,NA,1.5,NA,NA,50,12.5,NA,NA,NA,0.0666666666666667,NA,NA,NA
"Eucalyptus_chlorophylla",0,0,0,0,1,0,"Eucalyptus_chlorophylla","Adnataria","Symphyomyrtus",0,"Adnataria","Symphyomyrtus","Eucalyptus_chlorophylla",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.29759519,18,NA,NA,NA,9.9,NA,140,16.5,4.17,0.7136,NA,NA,NA,1.427916036,2.890371758,2.803360381,4.941642423,NA,NA,-0.337432698,575,1506120.506,1688,135.7965658,-17.33429367,21,29,23,29,24,28,25,27,28,40,30,39,31,38,32,38,8,22,12,20.52,12,20,13,19,24,33,26,32,27,32,27,31,326,2066,437.88,1678.8,481,1450.6,567,1341.4,0,28,0,13.52,0,10,0,5,4,103,4,54.08,4,35.3,5,18,1.272587538,1.604642113,1.378446822,1.55784604,1.408452257,1.548394448,1.438489324,1.537526955,8.096090396,52.02965482,10.69202153,40.08780537,11.86970859,33.60714467,13.39660274,29.59573304,0.499227047,109.218277,1.225621729,75.81255676,2.350633967,60.91706066,4.225382566,35.61212387,4.524872859,7.20280091,4.741784981,6.340470947,4.798133087,5.965476314,4.876043797,5.769660195,0.009525555,0.056027062,0.010672247,0.032851761,0.011801332,0.028027597,0.013200787,0.024943317,1.961299519,23.07980728,2.735986462,17.32842691,4.208448593,14.78934827,5.524590691,13.76349473,38.26023165,89.90733083,44.68736037,85.68664411,48.83531526,82.69639079,52.5693292,80.17448413,0.115699999,1.063899994,0.123896001,0.879568013,0.139199997,0.73455998,0.192510001,0.649639988,4,5,969.6,10,0.595359983,0.016226265,-1.971843549,-0.308483626,6.877914437,6.17586727,0,2.397895273,0.467099405,0.771595738,4.109513278,-4.439542883,-4.121124028,-2.088312767,-0.128324386,NA,NA,NA,NA,NA,NA,0.75,NA,NA,70,8.5,NA,NA,NA,0,NA,NA,NA
"Eucalyptus_cinerea_triplex",0,0,0,0,0,0,"Eucalyptus_cinerea","Maidenaria","Symphyomyrtus",0,"Maidenaria","Symphyomyrtus","Eucalyptus_cinerea_triplex",0,0,0,0,1,0,0,0,NA,0,1,1,1,0,1,1,1,0,0,0,0,1.185897436,6,NA,NA,NA,NA,NA,76.25,22.25,NA,NA,NA,NA,NA,NA,1.791759469,3.102342009,4.334017415,NA,NA,NA,19,258.3609053,32,149.1818154,-35.58109132,8,12,8,12,8,12,8.8,12,22,25,22,25,22,25,22,25,-3,1,-3,1,-3,1,-2.2,1,15,18,15,18,15,18,15.8,18,650,980,651.8,977.84,654.5,974.6,655,974,43,57,43.36,56.64,43.9,56.1,44,56,138,192,138.36,191.64,138.9,191.1,139,191,0.963767022,1.486994028,0.985223886,1.479920843,1.017409182,1.469311064,1.053199011,1.464925802,13.51763566,22.10183048,14.02800285,21.9074567,14.79355362,21.61589603,15.22548176,19.70489318,0.994217396,7.578913689,0.99631424,7.557025318,0.999459505,7.524192762,1.003832054,7.518112659,4.212399324,5.061544021,4.236584409,5.061472152,4.272862037,5.061364349,4.297703362,5.035698684,0.0166837,0.033830312,0.017705371,0.033254004,0.019237877,0.032389542,0.021241048,0.032229456,14.2633311,19.5288229,14.43051417,19.11359875,14.68128878,18.49076252,15.23398705,18.12298692,49.59814644,60.96603966,50.39504593,59.91875031,51.59039516,58.34781628,54.0112709,57.87551219,0.53490001,0.74879998,0.536484015,0.746423993,0.538860023,0.742860013,0.542980015,0.740839982,4,3,320.1,12.2,0.20399999,0.013151665,-0.618299439,-0.297247659,5.771752601,6.483871585,3.804437795,2.58021683,0.185649339,0.451663581,2.018123531,-3.950874165,-4.331206936,-0.622718512,-0.292461485,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1427199421197,5.10514446416553,2.3094010767585,NA,NA,NA,NA,NA,NA
"Eucalyptus_cladocalyx",0,0,0,0,1,0,"Eucalyptus_cladocalyx","Other","Symphyomyrtus",0,"Sejunctae","Symphyomyrtus","Eucalyptus_cladocalyx",NA,NA,NA,NA,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,32.5,2741.725,696.775,NA,NA,NA,125,22,3.937476892,4.7848,NA,NA,0.865,1.370540135,3.481240089,3.091042453,4.828313737,7.916342563,6.546462547,1.565444227,147,289700.7695,468,139.8789686,-35.31850028,13,18,13.92,16,14,16,15,16,20,33,20,30,21,30,21,29.4,1,12,2,11,2,11,3,11,18,26,18,23,18,23,18.6,22.4,265,804,369,717.04,389.3,695.1,397,681.2,12,37,12,22.08,12,22,13,22,45,123,47.84,78.48,48,72.7,49,70,1.260318438,1.515411794,1.329017568,1.490004945,1.344070171,1.464178701,1.362398664,1.45657136,4.322105805,45.46991475,9.944982529,34.1842152,12.85170043,32.02989006,14.28500803,27.55391184,0.641746402,72.96848297,0.684225911,61.88364487,0.799781799,27.8042016,1.104253411,19.11957264,4.791301807,7.711033265,4.817711353,7.307962561,4.879279633,7.223187506,4.960029046,6.952163696,0.011233265,0.042268591,0.012168094,0.030640174,0.01255048,0.027932382,0.013383664,0.024868046,1.253092508,14.89260689,2.938890469,13.13667723,3.303570002,12.14392062,4.117276947,11.09751765,35.30213674,94.2630043,50.0602567,84.28074201,53.04320272,80.90684986,59.86364269,76.8201472,0.112999998,0.648400009,0.167240003,0.529530013,0.179800004,0.506500006,0.201199993,0.452749997,2,5,305.8,10,0.326700002,0.015381903,-1.715910136,-0.680230944,5.726196069,5.964350255,2.564949357,2.397895273,0.282694657,0.571576768,3.325187146,-4.377996385,-4.174563608,-1.788325355,-0.635765434,31.075,NA,NA,0.0812777400000002,NA,1.58865132738433,0.75,NA,NA,45,10,2.5,22.275,NA,0.05,NA,NA,NA
"Eucalyptus_clivicola",0,0,0,0,0,0,"Eucalyptus_clivicola","Glandulosae","Symphyomyrtus",0,"Glandulosae","Symphyomyrtus","Eucalyptus_clivicola",NA,NA,NA,NA,1,0,0,0,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,1.275233875,12,687.8496897,249.8155172,-27.79,7,NA,70,12.5,2.797550775,0.59976,NA,42.935,0.841235956,1.028744311,2.48490665,2.525728644,4.248495242,6.53357034,5.520722714,-0.511225704,94,24656.51833,220,119.9184114,-33.67876774,15,17,15,16.14,15,16,15,16,23,29,24.72,28.14,26,28,27,28,5,10,5,10,6,8,6,8,19,21,19.86,21,20,21,20,21,350,492,371.02,489.42,376,473.05,380.2,460.3,12,24,13,24,15,23,16,22,45,88,48,88,56,84.7,57,82,1.396514535,1.530305664,1.451190377,1.52495288,1.456336404,1.520971676,1.467969851,1.518235974,9.424335798,24.00731866,10.73141384,23.14257499,11.40276609,22.45692673,13.07874545,21.11058173,1.38021481,42.63153458,2.170385599,38.28898361,3.806280792,34.83881798,4.51528964,20.15653915,5.083424727,6.875702858,5.320057831,6.350329558,5.350908546,6.147515869,5.38162566,6.090165854,0.008690345,0.028803851,0.008857156,0.022805749,0.009536478,0.019620296,0.010397679,0.017961692,2.011338154,7.995218198,2.419971364,5.553970146,2.580642132,5.459789936,3.307014751,5.224922697,53.05363274,86.07408905,68.95262461,84.44537997,71.55096957,83.27990888,73.48214951,81.53119621,0.166500002,0.300199986,0.177100003,0.283765993,0.189999998,0.255380011,0.191520004,0.248060001,1,1,97.05,8,0.065380013,0.010083819,-1.660731219,-1.365002605,4.585477553,5.929589143,2.772588722,2.197224577,0.063331555,0.255695156,3.550732224,-4.652631071,-4.596823267,-1.731040717,-1.259605349,41.6789314164542,NA,NA,0.0747774539963556,0.0129906625280834,0.04164,0.4,NA,NA,25,7.5,NA,15.5832755915317,NA,0,NA,2.005,NA
"Eucalyptus_cloeziana",0,0,0,0,0,0,"Eucalyptus_cloeziana","Other","Other",0,"Other","Idiogenes","Eucalyptus_cloeziana",NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.043933898,55,1002.45,160.675,NA,NA,NA,102.5,20.5,6.242873184,1.328066667,NA,NA,0.845,1.831440522,4.007333185,3.020424886,4.629862799,6.910202283,5.079383691,0.283724251,297,406403.0371,792,148.123452,-22.34274953,18,24,18,24,19,23,19,23,26,33,27,33,27,32,27,32,6,19,6,18.08,7,17,7,14,21,28,22,27,23,27,23,27,576,2720,615.84,2357,642.8,1965.8,665.2,1637.4,4,57,6,51,6,49.2,9,45.4,15,189,18,163.4,18.8,160,31.6,146.8,1.145377874,1.50942568,1.217156484,1.484565538,1.235365073,1.465926997,1.258077363,1.44653757,13.32366578,52.00134405,15.24695169,39.84138278,17.92059409,35.3217219,19.39013704,33.46040344,0.594844699,32.7097435,0.999228773,19.54058395,1.002591944,12.39561443,1.307876873,10.03987408,4.540083567,6.769783815,4.624596628,6.307155228,4.729585648,5.853975042,4.79506216,5.657275693,0.014295557,0.131369721,0.015367554,0.066408972,0.016443593,0.059927012,0.018667545,0.052205029,6.596092304,24.94312382,8.349589609,22.17960993,9.102758757,20.37759272,10.35573006,19.49333585,29.46627458,74.71216965,37.51095362,70.91555893,40.30282847,67.43157501,44.43802783,64.77946714,0.220200002,2.403100014,0.234332005,1.146543956,0.284880006,0.942759979,0.30988,0.868379986,4,4,1323,43.2,0.657879972,0.043483419,-1.255687218,-0.058943558,7.188412736,6.465833634,1.945910149,3.788724789,0.505539661,0.811098004,2.517342735,-4.107819388,-3.135375581,-1.451016344,0.136752162,10.4,NA,NA,0.1266292235,0.0128970280814354,0.500799812744019,0.6,NA,NA,42.5,11.5,NA,4.925,NA,0.222777085080663,NA,NA,NA
"Eucalyptus_cneorifolia",0,0,0,0,0,0,"Eucalyptus_cneorifolia","Bisectae","Symphyomyrtus",0,"Bisectae","Symphyomyrtus","Eucalyptus_cneorifolia",0,0,1,NA,1,0,1,1,NA,0,1,0,1,0,0,0,0,0,0,0,1,1.242206235,10,NA,NA,-27.3,13.7,NA,62.5,6.4,2.848498845,2.1232,NA,NA,NA,1.046792134,2.302585093,1.85629799,4.135166557,NA,NA,0.752924385,121,5342.67796,316,137.9763242,-35.64780155,14,16,14,16,15,16,15,16,19,26,20,24,20,24,20,23,7,12,8,12,8,12,9,11,18,20,18,19.6,18,19,18,19,458,744,458,726.4,461,710,466,707,13,22,13,21,13,20,14,20,47,80,48,77.6,49,74,49,74,1.314103504,1.52853479,1.352145863,1.521640319,1.375621971,1.51494663,1.386758296,1.492171121,9.520266215,30.1570425,11.35585601,28.21654126,13.61142674,25.25977405,14.48043211,23.42989683,1.292552352,34.81693649,2.007351146,29.55996944,2.143746877,20.98868208,2.657341719,19.13311005,4.729085128,7.401271979,4.831188839,7.039233414,4.854812598,6.830450217,4.939287893,6.680616371,0.012459197,0.024965775,0.012736167,0.023081483,0.0133971,0.020493834,0.013681236,0.020024217,2.81018579,10.26620452,3.153646626,10.0680107,3.574982452,9.809424202,3.91270376,8.722466008,53.13722992,85.92294566,55.9617491,84.32150228,62.34635401,79.47530422,63.8071675,76.53030103,0.263599992,0.599600017,0.280800015,0.486900002,0.28639999,0.478799999,0.287999988,0.449200004,1,1,249,7,0.192400008,0.007096735,-1.250365878,-0.736472308,5.521460918,6.133398043,2.63905733,2.079441542,0.17596809,0.438634254,3.043983344,-4.312717046,-4.948120486,-1.270112553,-0.719696512,NA,NA,NA,NA,NA,1.5368,0.5,NA,NA,23.139072294858,2.26421435969889,0,NA,NA,NA,NA,NA,NA
